Metagross	Steel	Psychic	600	80	135	130	95	90	70	3	false	0.027000119464788235	0.11484055756556458	0.02195779199621739	0.08381629657257796	0.07986018861342768	0.04048912749824552	0.03182936149139523	0.14534357022778072	0.16336871413162288	0.046185909361707564	0.04558094544055817	0.08914355825391083	0.024284429373924374	0.031065578858412553	0.03369859607359909	0.0	0.0	0.02153525507626712	Dark	false
MetagrossMega Metagross	Steel	Psychic	700	80	145	150	105	110	110	3	false	0.05872727695322201	0.04871558437105318	0.02241428476264542	0.28925967276499515	0.056993141687793646	0.011375020568023066	0.028321631240177232	0.12502240602806677	0.11066495160339346	0.03486231579698576	0.026522777335631447	0.005846040636114631	0.07743939315186713	0.02602484012525895	0.02418025590140634	0.0	0.0	0.05363040707336588	Psychic	true
Regirock	Rock		580	80	100	200	50	100	50	3	true																				
Regice	Ice		580	80	50	100	100	200	50	3	true																				
Registeel	Steel		580	80	75	150	75	150	50	3	true																				
Latias	Dragon	Psychic	600	80	80	90	110	130	110	3	true	0.0906890795713142	0.015430885569726594	0.0315455101424411	0.28884718644300494	0.06064212772432887	0.03950087570865481	0.053880303306918294	0.03450105976627623	0.04094674346814755	0.09871588190370159	0.026655447259887364	8.778308659692318E-4	0.018280095363249052	0.04147839690052466	0.1580085760058555	0.0	0.0	0.0	Psychic	true
LatiasMega Latias	Dragon	Psychic	700	80	100	120	140	150	110	3	true	0.087631295916341	0.02123231838993666	0.02604216685187289	0.37666434448343455	0.07624941061483416	0.026424465593733	0.03376686104903021	0.04179364297843628	0.03993020049184594	0.07936474466552244	0.018473237010695306	0.0	0.0105516086015414	0.015813912967785566	0.14606179038499062	0.0	0.0	0.0	Psychic	true
Latios	Dragon	Psychic	600	80	90	80	130	110	110	3	true	0.07505413401363843	0.020929652885038428	0.017430350963719705	0.3374699259807986	0.08412056510204599	0.02905511814915789	0.04719726430167316	0.01154969084511348	0.034726390651025646	0.0885680737876795	0.026589054768118056	0.0	0.012900599085636096	0.029686967644679665	0.18472221182167528	0.0	0.0	0.0	Psychic	true
LatiosMega Latios	Dragon	Psychic	700	80	130	100	160	120	110	3	true	0.06659374697729502	0.022236867288572375	0.011284836592512153	0.31720367747898304	0.08342364833843557	0.017583392039357503	0.032837279056052486	0.0598048236493525	0.03492320863402879	0.15514083405485335	0.0057144586696586215	8.778308659692318E-4	0.030250553826503455	0.0335099952496456	0.12861484727878036	0.0	0.0	0.0	Psychic	true
Kyogre	Water		670	100	100	90	150	140	90	3	true																				
KyogrePrimal Kyogre	Water		770	100	150	90	180	160	90	3	true																				
Groudon	Ground		670	100	150	140	100	90	90	3	true																				
GroudonPrimal Groudon	Ground	Fire	770	100	180	160	150	90	90	3	true	0.047305517624657706	0.14059617289369533	0.0014792760909661173	0.0586515494292058	0.071116351128698	0.018465251069892885	0.035631637473497	0.10551678590977846	0.12864887408005984	0.11500892950054885	0.005194805194805195	0.06831574957205747	0.09717803504045942	0.01347408190145201	0.06711433617828987	0.0	0.0	0.026302646911936074	Ground	false
Rayquaza	Dragon	Flying	680	105	150	90	150	90	95	3	true	0.11943708484202044	0.09625171094037652	0.017401043276477075	0.03407318658137099	0.1623012107065979	0.02377158575653326	0.026673958759654986	0.051512907133091985	0.06158836860119563	0.11614304279416382	0.011551657811996565	7.861949629889168E-4	0.1740214774589078	0.033950044730606	0.0705365256440181	0.0	0.0	0.0	Ice	false
RayquazaMega Rayquaza	Dragon	Flying	780	105	180	100	180	100	115	3	true	0.08565131542240037	0.07878383999856026	0.017842474020763475	0.06706544238426257	0.24266551232605002	0.017346380623749946	0.02106560706668447	0.04236498627022779	0.04536235684891233	0.07945578418496398	0.007456916507239339	0.0	0.19042368274108873	0.019301940427442564	0.0852137611776541	0.0	0.0	0.0	Fighting	false
Jirachi	Steel	Psychic	600	100	100	100	100	100	100	3	true	0.0732872811121593	0.06059809888252236	0.013899709802007689	0.0665361510849726	0.14292483120384838	0.11312320435197207	0.05099562062914224	0.028687772786659217	0.05732098084665404	0.13167420513494418	0.033568513927068805	8.778308659692318E-4	0.008909200605257487	0.03201735244031645	0.18557924632650602	0.0	0.0	0.0	Fire	false
DeoxysNormal Forme	Psychic		600	50	150	50	150	50	150	3	true																				
DeoxysAttack Forme	Psychic		600	50	180	20	180	20	150	3	true																				
DeoxysDefense Forme	Psychic		600	50	70	160	70	160	90	3	true																				
DeoxysSpeed Forme	Psychic		600	50	95	90	95	90	180	3	true																				
Turtwig	Grass		318	55	68	64	45	55	31	4	false																				
Grotle	Grass		405	75	89	85	55	65	36	4	false																				
Torterra	Grass	Ground	525	95	109	105	75	85	56	4	false	0.017596348073659337	0.18670625872258784	0.020971225633776677	0.03192186691846642	0.05111825793621912	0.055804180059459176	0.041032295338607895	0.09335824701220874	0.10101079641261204	0.060429848912400976	0.0272531362475443	0.07459406106884871	0.09062891559679258	0.06404115330046915	0.04160129317616048	0.041932115590186544	0.0	0.0	Ground	true
Chimchar	Fire		309	44	58	44	58	44	61	4	false																				
Monferno	Fire	Fighting	405	64	78	52	78	52	81	4	false	0.09621368545896726	0.04967325732495854	0.01686162833833805	0.04316957434954592	0.19019298517273234	0.06250549068480486	0.026570122353047683	0.025515282160538708	0.14849228532550282	0.03943426704077758	0.036633421723122915	0.0	0.007481334871248578	0.0701427921815947	0.0612385576193375	0.0	0.08982795094749463	0.03604736444798787	Fighting	true
Infernape	Fire	Fighting	534	76	104	71	104	71	108	4	false	0.14428471837400741	0.021798316449871402	0.03323257933535768	0.07902028766580335	0.14649468302346894	0.05287711685990146	0.04937993048266043	0.08023342705894783	0.0803933191439902	0.1129160920876571	0.013676496337639451	0.0	0.017738564311231143	0.08889028251327377	0.056604763219624106	0.0	0.022459423136565695	0.0	Fighting	true
Piplup	Water		314	53	51	53	61	56	40	4	false																				
Prinplup	Water		405	64	66	68	81	76	50	4	false																				
Empoleon	Water	Steel	530	84	86	88	111	101	60	4	false	0.03071407796813545	0.1358508204032888	0.012799117794801355	0.0627334474915352	0.03474068401198386	0.08511431408238015	0.03966621690483865	0.07615179889375875	0.07465360834381259	0.13644077271984825	0.05360543941467303	0.004964293192390123	0.06640927194128537	0.11639365649434157	0.06976248034292684	0.0	0.0	0.0	Dragon	false
Starly	Normal	Flying	245	40	55	30	30	30	60	4	false	0.15405316192250418	0.1429135989451513	0.0684206763624174	0.01734454537462994	0.03533097047125125	0.03406000955201498	0.04976532096469258	0.017735415515817952	0.12910771304125832	0.060922336058012845	0.0494048152039507	0.0	0.028858426788947712	0.03759260513783839	0.03460283511729933	0.0	0.04609982405991826	0.09378774548429485	Flying	true
Staravia	Normal	Flying	340	55	75	50	40	40	80	4	false	0.09913532294783362	0.040164792501111754	0.023150685696081703	0.028583983905408054	0.07861639175921376	0.057606539382629635	0.02385253853597267	0.01572496661881306	0.2167795819425794	0.05280472469236505	0.04001293017160367	0.0	0.029472949797164662	0.024360132179221467	0.04573804097327918	0.0	0.04486533083728102	0.17913108805944128	Dark	false
Staraptor	Normal	Flying	485	85	120	70	50	60	100	4	false	0.1463524832581592	0.05879646310091944	0.01973938274024353	0.02887469638415526	0.24619713024029427	0.06150864404295766	0.011674272905307714	0.032652739119105025	0.13252220511915222	0.081326578538468	0.009093320764947252	0.0	0.039395224408222095	0.04547372475207494	0.025331765915002476	0.0	0.022459423136565695	0.0386019455744252	Fighting	false
Bidoof	Normal		250	59	45	40	35	40	31	4	false																				
Bibarel	Normal	Water	410	79	85	60	55	60	71	4	false	0.06521043455552947	0.06805893886200966	0.037771201287571846	0.03287564566203269	0.12161405573330707	0.06827303393903862	0.014517777967959302	0.028046446093945066	0.1744015435156242	0.07656661404485544	0.17682773257070686	0.0016640258289581486	0.026988815703549236	0.052979437603011756	0.054204296631900635	0.0	0.0	0.0	Water	true
Kricketot	Bug		194	37	25	41	25	41	25	4	false																				
Kricketune	Bug		384	77	85	51	55	51	65	4	false																				
Shinx	Electric		263	45	65	34	40	34	45	4	false																				
Luxio	Electric		363	60	85	49	60	49	60	4	false																				
Luxray	Electric		523	80	120	79	95	79	70	4	false																				
Budew	Grass	Poison	280	40	30	35	50	70	55	4	false	0.11390472892558648	0.03562814508435099	0.21313343653733793	0.08665669998682428	0.028440994272475314	0.04042878183716888	0.11657950313560186	0.016402487011922384	0.04223893581421101	0.05357122681262876	0.1074632372705042	7.861949629889168E-4	0.00708515318292159	0.01283967812122213	0.02283065534518316	0.01446412818535389	0.030777888403099432	0.056768125110618725	Poison	true
Roserade	Grass	Poison	515	60	70	65	125	105	90	4	false	0.0834495101358123	0.008627054961790724	0.032498526736494227	0.19360264347813397	0.07667007879297309	0.031119629304064086	0.0744004857527213	0.047907909190383555	0.029297862826031574	0.0878523312164597	0.02543342791329451	7.861949629889168E-4	0.005158457810038517	0.07222416255000162	0.222283290700326	0.0	0.0	0.008688433668485875	Fire	false
Cranidos	Rock		350	67	125	40	30	30	58	4	false																				
Rampardos	Rock		495	97	165	60	65	50	58	4	false																				
Shieldon	Rock	Steel	350	30	42	118	42	88	30	4	false	0.016488118559229725	0.07491709503128777	0.021127822068298056	0.06325864159352151	0.010027949667862917	0.027719941607869433	0.07391892147874349	0.3343214875160502	0.02034812183490035	0.003937082777775868	0.03657940234945459	0.17020396827758838	0.029576946255753935	0.034356833503180736	0.0100484679060831	0.0	0.0	0.07316919957239996	Steel	true
Bastiodon	Rock	Steel	495	60	52	168	47	138	30	4	false	0.012600119594529337	0.05111904960508086	0.02850982587905718	0.03525314625606424	0.0022415020292592216	0.033785605803472556	0.04788983269270305	0.4464898113591268	0.02056244869389006	0.0058880312412496055	0.007575529766163313	0.20419807528384215	0.04370732174519092	0.04242390396608298	0.00312368260823464	0.014632113476053034	0.0	0.0	Steel	true
Burmy	Bug		224	40	29	45	29	45	36	4	false																				
WormadamPlant Cloak	Bug	Grass	424	60	59	85	79	105	36	4	false	0.032134499297667964	0.04005385520257974	0.011924293654351917	0.06907616401580284	0.014785875650198012	0.2481508833495244	0.030440512563060892	0.10496650995863148	0.026472414506306306	0.039150160009725855	0.05865921506628639	0.09795908214749895	0.014552214420091795	0.06376442808492232	0.08702373671654935	0.06088615535680176	0.0	0.0	Grass	true
WormadamSandy Cloak	Bug	Ground	424	60	79	105	59	85	36	4	false	0.018080535175121936	0.13982821657943456	0.022073749779284026	0.07879257979174058	0.007750213832411008	0.08792740853342594	0.06209002753532708	0.1512004853209644	0.03409370587900416	0.0176389324273652	0.038855033871292056	0.22651649298789125	0.029899853551251406	0.0425121255130289	0.02126325555828564	0.02147738366417182	0.0	0.0	Rock	false
WormadamTrash Cloak	Bug	Steel	424	60	69	95	69	95	36	4	false	0.027508473422080067	0.052338482316004645	0.029867295822169085	0.04832616906868548	0.019118131701642657	0.09759555334319617	0.03238948453878954	0.18341421100328484	0.03494818785441595	0.03786299026965601	0.05019026180549823	0.17354395405533754	0.020441538602806866	0.04497929984091068	0.0489200049512712	0.09855596140425103	0.0	0.0	Steel	true
Mothim	Bug	Flying	424	70	94	50	94	50	66	4	false	0.08625071528278049	0.04730837911169316	0.026498051464718984	0.04495645080024357	0.16340086779688243	0.039353946516909905	0.03272681882788891	0.028260487289829016	0.18143917064165815	0.04893720662802537	0.06556852178849458	7.861949629889168E-4	0.018869374205069192	0.05649016065223213	0.07162213715951075	0.021587270446949688	0.05314243148327238	0.012801814940852372	Dark	false
Combee	Bug	Flying	244	30	30	42	30	42	70	4	false	0.1636225130138902	0.03927651115233523	0.09130871695944792	0.10323067211651554	0.002391216757820475	0.03255547314817712	0.1201597222513846	0.02775567426582889	0.055861231460118024	0.052640265575507446	0.07361697215079989	0.019679000703867314	0.030497579398519825	0.0012333930832599835	0.0	0.0	0.04609982405991826	0.14007123390260925	Flying	true
Vespiquen	Bug	Flying	474	70	80	102	80	102	40	4	false	0.03596926116307445	0.08811365722598545	0.0212897273842926	0.033513954447894796	0.019821228668351846	0.12339053635038696	0.0420214098844898	0.1313066475411489	0.05424915269431022	0.04910448278350769	0.0430991402957254	0.12475723731227059	0.053340340105331126	0.04738032691191609	0.045364569473680866	0.08727832775763313	0.0	0.0	Steel	false
Pachirisu	Electric		405	60	45	70	45	90	95	4	false																				
Buizel	Water		330	55	65	35	60	30	85	4	false																				
Floatzel	Water		495	85	105	55	85	50	115	4	false																				
Cherubi	Grass		275	45	35	45	62	53	35	4	false																				
Cherrim	Grass		450	70	60	70	87	78	85	4	false																				
Shellos	Water		325	76	48	48	57	62	34	4	false																				
Gastrodon	Water	Ground	475	111	83	68	92	82	39	4	false	0.02438846154630926	0.14539100835056773	0.07543981052637964	0.022970877885397	0.02366185148649676	0.018963727964662478	0.03391111719165465	0.0	0.047426950775108376	0.044164709159825136	0.034374240020175	0.0029079041005128712	0.2599905127892794	0.06707268934279305	0.0031797443097524368	0.19615639455108616	0.0	0.0	Ice	false
Ambipom	Normal		482	75	100	66	60	66	115	4	false																				
Drifloon	Ghost	Flying	348	90	50	34	60	44	70	4	false	0.14625006661782972	0.03028977990469379	0.09324124211369704	0.07138951715087319	0.019687495350784165	0.06353070753270584	0.04022724211297362	0.0029523536503061045	0.105022299337705	0.0472186689553754	0.03273757525711373	0.0	0.05799263524567353	0.02838412805770387	0.01668202949172672	0.2074821919110766	0.0369120673097617	0.0	Electric	false
Drifblim	Ghost	Flying	498	150	80	44	90	54	80	4	false	0.08206022909375452	0.060439149549774564	0.01695771030911313	0.03255517903892082	0.05343810134736094	0.0059567751174702775	0.08556011448230764	0.02399973112846747	0.13452599084781042	0.0302389830537433	0.03157603700610879	0.0029079041005128712	0.07661087343109055	0.016563892795561117	0.045577795730353816	0.2777859834605143	0.0	0.023245549507135498	Electric	false
Buneary	Normal		350	55	66	44	44	56	85	4	false																				
Lopunny	Normal		480	65	76	84	54	96	105	4	false																				
LopunnyMega Lopunny	Normal	Fighting	580	65	136	94	54	96	135	4	false	0.10106167835807835	0.04683467586778396	0.043790061239722136	0.031677285542125865	0.3383597174392238	0.024183683373120546	0.0030775656216011837	0.10649333832165601	0.11435895958567288	0.0642992061595825	0.02033570973675921	0.0	0.03395844079628416	0.041522218435060224	0.00875429669502225	0.0	0.0	0.021293162828307028	Fighting	true
Mismagius	Ghost		495	60	60	60	105	105	105	4	false																				
Honchkrow	Dark	Flying	505	100	125	52	105	52	71	4	false	0.09683596486426724	0.09477917923017808	0.03821784978254442	0.030578930578124334	0.1557894698439534	0.023504896549365436	0.04747946702481447	0.007430950526742194	0.1315165350228077	0.04152655598499296	0.04174129258168709	0.0	0.11630319682879858	0.0920810795987378	0.03333569915725288	0.04887893242573333	0.0	0.0	Fighting	false
Glameow	Normal		310	49	55	42	42	37	85	4	false																				
Purugly	Normal		452	71	82	64	64	59	112	4	false																				
Chingling	Psychic		285	45	30	50	65	50	45	4	false																				
Stunky	Poison	Dark	329	63	63	47	41	41	74	4	false	0.10061037247032242	0.04610329791727139	0.05327777040553681	0.02603310692419601	0.044417028651331875	0.10664263876367243	0.013551318537050333	0.007203859857222648	0.3270846874480231	0.05495502097372311	0.0546087738884062	0.023809523809523815	0.05172294845509247	0.018332877413362664	0.018408256462133305	0.0	0.01651180907864485	0.036726708944486534	Dark	true
Skuntank	Poison	Dark	479	103	93	67	71	61	84	4	false	0.07764871728891277	0.0806089653649968	0.013000767871908554	0.027352205402622738	0.12194694599002419	0.04399468378267272	0.022050371941900175	0.012781480569012958	0.3195121663968198	0.04906226550618771	0.0680996333585526	0.0	0.040069118250301225	0.019279934689121727	0.03472064715222992	0.04055847241523893	0.01651180907864485	0.012801814940852372	Dark	true
Bronzor	Steel	Psychic	300	57	24	86	24	86	23	4	false	0.023926052698995153	0.07661942979095962	0.029315766566082414	0.071973401781841	0.0022415020292592216	0.11736436774864228	0.05537752255367412	0.10705195345194946	0.011271088076218676	0.01939667638588318	0.04134665641251237	0.19161572981417854	0.026842714140111724	0.019977570191870415	0.05695294901267681	0.02138141257842722	0.0	0.12734520676671776	Rock	false
Bronzong	Steel	Psychic	500	67	89	116	79	116	33	4	false	0.014465240560027506	0.0849216733116895	0.005906998638000873	0.035657073803160966	0.004924759414027601	0.04401623780957852	0.0700561635685876	0.24567790875237924	0.05866322959061448	0.022828796188564378	0.006925091809399764	0.2234057240948008	0.053511212309089486	0.04905561957031015	0.012631714766186986	0.06735255581358215	0.0	0.0	Steel	false
Bonsly	Rock		290	50	80	95	10	45	10	4	false																				
Mime Jr.	Psychic	Fairy	310	20	25	45	70	90	60	4	false	0.11378859703373517	0.009080838811366353	0.11588033979694565	0.05573090732759865	0.03804327511596181	0.042789712325175026	0.1884308322562893	0.05479981601666577	0.020435221511131137	0.030425736036512215	0.03843358859388881	7.861949629889168E-4	0.014937148839540778	0.053650159752863656	0.08982459861930105	0.0	0.1039778558027426	0.02898517719729312	Fairy	true
Happiny	Normal		220	100	5	5	15	65	30	4	false																				
Chatot	Normal	Flying	411	76	65	45	92	42	91	4	false	0.12921634172823934	0.03543535042398878	0.06995678277085654	0.06959528330747154	0.0844491640565502	0.06529547531747691	0.057507669225163406	0.0064898689960254715	0.06061599363943559	0.1255850184810736	0.03293307446128583	0.0	0.03056824134776989	0.062219513869679166	0.11048969869884658	0.030980392156862747	0.028662131519274374	0.0	Flying	true
Spiritomb	Ghost	Dark	485	50	92	108	92	108	35	4	false	0.012393035687567429	0.06504332389915751	0.019339692806503363	0.02618044571595953	0.012814575316660349	0.05359654877185789	0.08603004478134178	0.16578670489460212	0.1609929280986068	0.04892090777561247	0.018121112413406838	0.12997399524864225	0.05854486240083269	0.07372607507350407	0.015686809122647607	0.05284893799309716	0.0	0.0	Steel	false
Gible	Dragon	Ground	300	58	70	45	40	45	42	4	false	0.03683614149644186	0.17115226801303207	0.08032875649243434	0.05401243994322805	0.08282075754149654	0.07125424424613509	0.026540014947580456	0.016606992850165463	0.08352449515371481	0.06383849016061352	0.06303576528675062	0.0186441937825905	0.06710176716142449	0.1241670333071363	0.040136639617255866	0.0	0.0	0.0	Ground	true
Gabite	Dragon	Ground	410	68	90	65	50	55	82	4	false	0.07977472764645761	0.12259406042670733	0.03812533345750852	0.06710723073698881	0.15021678351488227	0.05288267457861779	0.013975394371156531	0.025153958136647964	0.1862426931915079	0.04202877946241475	0.07623242430319631	0.0	0.004138781432992021	0.033987822313950436	0.048352605596744376	0.0	0.01651180907864485	0.042674921751582454	Dark	false
Garchomp	Dragon	Ground	600	108	130	95	80	85	102	4	false	0.0880646202069011	0.1474122164087794	0.018104268963493795	0.0547465200566454	0.24441837102727895	0.05484991332441098	0.006164267337802825	0.06362011345317804	0.12464102757709483	0.06882958045362253	0.01254915131752804	0.0	0.04396611274799578	0.025885593710484274	0.046748243414783994	0.0	0.0	0.0	Fighting	false
GarchompMega Garchomp	Dragon	Ground	700	108	170	115	120	95	92	4	false	0.07438935127504193	0.1871859035146778	0.009840170334060606	0.026374839083408232	0.15712386269990755	0.013918140973744468	0.015589844146127267	0.03247917308099602	0.08806422614656823	0.11836305660418239	0.008816206208980857	0.012195121951219514	0.14721974997660242	0.026659686903954663	0.08178066710052811	0.0	0.0	0.0	Ground	true
Munchlax	Normal		390	135	85	40	40	85	5	4	false																				
Riolu	Fighting		285	40	70	40	35	40	60	4	false																				
Lucario	Fighting	Steel	525	70	110	70	115	70	90	4	false	0.10358744758035113	0.026201752266021998	0.017742764952110513	0.05390152942646665	0.15116269753956554	0.04280185310257766	0.015364650207709225	0.1544660906520686	0.10562880589551754	0.1007430975889226	0.01546786413412244	7.861949629889168E-4	0.021175435594783448	0.07651429135084917	0.08030740225143322	0.0	0.02545968882602546	0.008688433668485875	Steel	true
LucarioMega Lucario	Fighting	Steel	625	70	145	88	140	70	112	4	false	0.07908574606780783	0.024902905394593926	0.013905647376125962	0.06413712500600774	0.20484796877912811	0.03248430571080629	0.04083480658452518	0.1927556460334664	0.08619593502875418	0.08129865925079735	0.00789467613981818	0.002679335779924003	0.054438921514425004	0.04162701710531038	0.06422287056002358	0.0	0.0	0.008688433668485875	Fighting	false
Hippopotas	Ground		330	68	72	78	38	42	32	4	false																				
Hippowdon	Ground		525	108	112	118	68	72	47	4	false																				
Skorupi	Poison	Bug	330	40	50	90	30	55	65	4	false	0.01877622774772696	0.016984908634999744	0.032329541590952124	0.019869464260136027	0.002962129733783277	0.004131563807041773	0.02608798516583738	0.03536988684799696	0.005095457144546724	0.0019464520367936924	0.012793554135439934	0.03835767777043249	0.0	0.02335286879518134	0.0	0.0	0.0	0.7619422823291315	Bug	true
Drapion	Poison	Dark	500	70	90	110	60	75	95	4	false	0.07070741800811146	0.05008388668467585	0.029121568464119	0.10069389898044312	0.09088196329898414	0.040844239615476806	0.04120014696644855	0.09915501263803937	0.24525027219210624	0.029112058550694948	0.08560545076426623	0.01784088572466872	0.024737274552392233	0.022764632485249365	0.025698644162387825	0.0	0.0	0.026302646911936074	Dark	true
Croagunk	Poison	Fighting	300	48	61	40	61	40	50	4	false	0.06581622383826567	0.07210471384668503	0.06402669675708776	0.03987855494235329	0.17358679786379	0.06303785594497562	0.050310703409621696	0.03543984156696977	0.07953971800673942	0.05932339764652012	0.052816448267542906	0.01977388642793765	0.050952622814640545	0.06757801259197273	0.09712609240641187	0.0	0.0	0.008688433668485875	Fighting	true
Toxicroak	Poison	Fighting	490	83	106	65	86	65	85	4	false	0.08566085916886829	0.03879822268496913	0.01300019177702582	0.02938578330479448	0.3046709804437313	0.05502735840567299	0.021653639460568367	0.041607506016653466	0.16597639818295817	0.06040939279548836	0.0354075016278642	7.861949629889168E-4	0.054752409788142074	0.04768400710457355	0.04517955427570082	0.0	0.0	0.0	Fighting	true
Carnivine	Grass		454	74	100	72	90	72	46	4	false																				
Finneon	Water		330	49	49	56	49	61	66	4	false																				
Lumineon	Water		460	69	69	76	69	86	91	4	false																				
Mantyke	Water	Flying	345	45	20	50	60	120	50	4	false	0.1599756348374652	0.04243730646018904	0.07224662162036738	0.03581698402820826	0.04293457270868808	0.04880345079915126	0.11293063316260188	0.037786770913578765	0.015197768415918935	0.0267926178369055	0.09936747348253167	0.03450222734947826	0.013442236549163848	0.05368307784856611	0.17531350526905035	0.0	0.028769118718135468	0.0	Fire	false
Snover	Grass	Ice	334	60	62	50	62	60	40	4	false	0.04111254480539444	0.06817056514197875	0.050600158060082036	0.042732178926368415	0.03737241440325818	0.07618881601079373	0.01789607497566313	0.02454331706550379	0.04806244546150914	0.08337341671132158	0.07307640303207771	0.013365969811966525	0.29215756840704465	0.10472762493951486	0.026620502247522975	0.0	0.0	0.0	Ice	true
Abomasnow	Grass	Ice	494	90	92	75	92	85	60	4	false	0.040958660566246044	0.11873451380514129	0.029900487788355582	0.03899453386672039	0.08245293179056203	0.09034219205693222	0.025015425254708117	0.042134699989308855	0.12454599070598246	0.08868968775575145	0.061892860386996575	0.006625157250098458	0.0993601936297983	0.10763185351010127	0.024312868018065672	0.018407943625231335	0.0	0.0	Dark	false
AbomasnowMega Abomasnow	Grass	Ice	594	90	132	105	132	105	30	4	false	0.012792739719429316	0.12187329106657357	0.017895513254629382	0.023904119340734855	0.02122061893856455	0.017897796964792368	0.037136865477756235	0.08174036687816615	0.06638247069198372	0.08506359861566647	0.01381799720700958	0.032295636491618256	0.32145207926712066	0.048205445635644294	0.011300402619504804	0.0870210578308058	0.0	0.0	Ice	true
Weavile	Dark	Ice	510	70	120	65	45	85	125	4	false	0.12757562938609668	0.04754848300629762	0.04350168688160212	0.04837159940272373	0.27079278927657086	0.03323530045824376	0.015492570471322383	0.026672432293272916	0.09535741859444817	0.0657996786032177	0.00835514721748347	0.0	0.10200678231680141	0.037522576331448836	0.02950835199033173	0.0	0.022459423136565695	0.02580013063357283	Fighting	false
Magnezone	Electric	Steel	535	70	70	115	130	90	60	4	false	0.030343983100493934	0.01858195990788043	0.010431379004064401	0.036287632499701676	0.021402318617442066	0.061107335415040855	0.04291166752500494	0.3090609251563976	0.05444192755999364	0.09228026811066445	0.1033274120904372	0.040025696185311	0.02777180194908115	0.04001048686924783	0.11201520600923892	0.0	0.0	0.0	Steel	true
Lickilicky	Normal		515	110	85	95	80	95	50	4	false																				
Rhyperior	Ground	Rock	535	115	140	130	55	55	40	4	false	0.0056795803384183255	0.06509117526191407	0.003213166904821437	0.02544737603011099	0.013166724229117653	0.0395205195988456	0.02797591776336467	0.11347764015618672	0.05142495297233729	0.008463003894078358	0.007505774624391631	0.5711269620531069	0.033466014723867905	0.016993766846361183	0.0	0.017447424603077227	0.0	0.0	Rock	true
Tangrowth	Grass		535	100	100	125	110	50	50	4	false																				
Electivire	Electric		540	75	123	67	95	85	95	4	false																				
Magmortar	Fire		540	75	95	67	125	95	83	4	false																				
Togekiss	Fairy	Flying	545	85	50	95	120	115	80	4	false	0.08151508592500216	0.01225077913193419	0.01604292684918864	0.10201132062909556	0.03865722603432092	0.04048524514600773	0.07693101657601062	0.05204227839625651	0.029808235441920967	0.058398418646367946	0.045917499907640144	7.861949629889168E-4	0.03539139401749566	0.10555404630229438	0.27807102847681725	0.0	0.026137303556658394	0.0	Fire	false
Yanmega	Bug	Flying	515	86	76	86	116	56	95	4	false	0.1300886092287543	0.015143349328167443	0.010217175841572536	0.14180325219164308	0.18216473733419491	0.03177055175674461	0.03507588880712251	0.058754985242982706	0.05987209114159116	0.08241990775870454	0.013269161138765032	0.0	0.018823467378553466	0.05658910376306874	0.13662470349021472	0.027383015597920272	0.0	0.0	Fighting	false
Leafeon	Grass		525	65	110	130	60	65	95	4	false																				
Glaceon	Ice		525	65	60	110	130	95	65	4	false																				
Gliscor	Ground	Flying	510	75	95	125	45	75	95	4	false	0.08233969956588873	0.06795174698324988	0.022634565484012693	0.08209418628340967	0.07391269315712498	0.0424069063960674	0.05943061567148599	0.12717623672446549	0.15417788172368357	0.02799735376351835	0.06432426446931759	0.08135880973810122	0.03183140274781535	0.011684349138943735	0.015684147294248014	0.0	0.0	0.05499514085866731	Dark	false
Mamoswine	Ice	Ground	530	110	130	80	70	60	80	4	false	0.06700890415569685	0.17804444186828952	0.010115465115954169	0.021756527474468913	0.16442339585809898	0.02903116672047584	0.01958278640652711	0.03990974200154208	0.12315098316341894	0.08426181310831032	0.0257436764792412	0.0	0.09203638467676672	0.0477929138692976	0.04787596449721982	0.023465703971119134	0.0	0.02580013063357283	Ground	true
Porygon-Z	Normal		535	85	80	70	135	75	90	4	false																				
Gallade	Psychic	Fighting	518	68	125	65	65	115	80	4	false	0.0642212730015988	0.07613867245619241	0.014638837038897169	0.029545655613535785	0.32612685219587156	0.045457057733546115	0.023351909461031703	0.05561534785651914	0.11977578506701851	0.06056104309979724	0.022974840218255563	7.861949629889168E-4	0.031320498044573285	0.050636289213739506	0.044361179734375575	0.0	0.0	0.034488564302058704	Fighting	true
GalladeMega Gallade	Psychic	Fighting	618	68	165	95	65	115	110	4	false	0.06485359336118225	0.07375067216396596	0.024545835558499783	0.05757591107540065	0.35227859869850964	0.023688838291671052	0.01880049297989906	0.10651617475731619	0.09746679675964492	0.03173468746996914	0.009289431919236136	0.0	0.029619495936769977	0.055829447405635765	0.04536158995381357	0.0	0.0	0.008688433668485875	Fighting	true
Probopass	Rock	Steel	525	60	55	145	75	150	40	4	false	0.006176836560054728	0.028293559899874334	0.011931180029976276	0.023672343422534135	0.0022415020292592216	0.03814652843009075	0.0739485928801727	0.43691290213811385	0.032164243331724005	0.008931434319236809	0.007575529766163313	0.17462476984925263	0.035373988411857606	0.05215254248977066	0.00312368260823464	0.03745763656095706	0.0	0.02727272727272727	Steel	true
Dusknoir	Ghost		525	45	100	135	65	135	45	4	false																				
